date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:23	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Thu,%2024%20Nov%202022%2000:05:22%20GMT	https://genesis-template.webflow.io/template/licenses	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/template/licenses	(from https://genesis-template.webflow.io/)
21:05:24	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:22%20GMT	https://genesis-template.webflow.io/template/changelog	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/template/changelog	(from https://genesis-template.webflow.io/)
21:05:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:23%20GMT	https://genesis-template.webflow.io/blog-posts/the-role-of-a-creative-director-in-movies	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/the-role-of-a-creative-director-in-movies	(from https://genesis-template.webflow.io/blog)
21:05:24	141597/141597	---M--	200	added ('OK')	image/jpeg	etag:%223e94eb457ebcd864007165bce0f56f48%22	https://assets.website-files.com/62b2f3ff401ff7e361875458/62b2f44e8837e544fc149ad0_61df396292340a6e6964a86b_Rich%2520text%2520image.jpeg	C:/Users/guilh/Downloads/site/assets.website-files.com/62b2f3ff401ff7e361875458/62b2f44e8837e544fc149ad0_61df396292340a6e6964a86b_Rich%20text%20image.jpg	(from https://genesis-template.webflow.io/blog-posts/what-is-the-duty-of-an-executive-producer)
21:05:24	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Thu,%2024%20Nov%202022%2000:05:23%20GMT	https://genesis-template.webflow.io/template/support	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/template/support	(from https://genesis-template.webflow.io/)
21:05:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:23%20GMT	https://genesis-template.webflow.io/blog-posts/the-complete-guide-to-help-you-with-film-editing	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/the-complete-guide-to-help-you-with-film-editing	(from https://genesis-template.webflow.io/blog)
21:05:25	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:24%20GMT	https://genesis-template.webflow.io/blog-posts/how-to-hire-a-film-editor-for-your-project	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/how-to-hire-a-film-editor-for-your-project	(from https://genesis-template.webflow.io/blog)
21:05:26	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:24%20GMT	https://genesis-template.webflow.io/blog-posts/learn-the-first-steps-of-becoming-a-film-editor	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/learn-the-first-steps-of-becoming-a-film-editor	(from https://genesis-template.webflow.io/blog)
21:05:26	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:24%20GMT	https://genesis-template.webflow.io/blog-posts/cinematography-basics-to-get-started-today	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/blog-posts/cinematography-basics-to-get-started-today	(from https://genesis-template.webflow.io/blog)
21:05:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Thu,%2024%20Nov%202022%2000:05:25%20GMT	https://genesis-template.webflow.io/%22https://assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b3003da158d44d47a74f9d_ab-video-1-poster-00001.jpg%22	C:/Users/guilh/Downloads/site/genesis-template.webflow.io/_https_/assets.website-files.com/62b2e6f4da04c7c41ebdc081/62b3003da158d44d47a74f9d_ab-video-1-poster-00001.jpg_	(from https://genesis-template.webflow.io/)
